code	producer_version_id	lc	product_name_ar	product_name_cs	product_name_da	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_no	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sv	abbreviated_product_name_fr	generic_name_da	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_hu	generic_name_it	generic_name_nl	generic_name_no	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_ru	generic_name_sv	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_hu	ingredients_text_it	ingredients_text_nl	ingredients_text_no	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	lactose_value	lactose_unit	serum-proteins_value	serum-proteins_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	pantothenic-acid_value	pantothenic-acid_unit	bicarbonate_value	bicarbonate_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_shape	packaging_4_material	packaging_5_shape	packaging_6_shape	packaging_7_shape	packaging_7_material	packaging_7_recycling	conservation_conditions_fr	preparation_fr	nutriscore_score_producer	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8711327313712	CU PIRD Magnum Vegan Classic 90ml OOH	en					Magnum Vegan Classic			Magnum Batônnet Glace Vegan Classic 90ml				Lody waniliowe w czekoladzie couverture					Magnum vegan classic 90ml						Glace végétale vanille enrobée de chocolat de couverture (33%). Le chocolat de couverture contient des matières grasses végétales en plus du beurre de cacao.										71 g	71g	Plastic, Film, Wrapper, Mixed plastic film-wrapper	en:plastic,en:film,en:wrapper,en:mixed-plastic-film-wrapper	Magnum,Unilever	magnum,unilever		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars	Vegetarian, Vegan, European Vegetarian Union, European Vegetarian Union Vegan, Green Dot, Rainforest Alliance	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:green-dot,en:rainforest-alliance	Czech Republic, France, Poland, United Kingdom	en:czech-republic,en:france,en:poland,en:united-kingdom	Albert,Rohlik.cz	albert,rohlik-cz	0						Italie								water, sugar, cocoa butter, cocoa mass, glucose syrup, coconut oil, glucose-fructose syrup, pea protein, flavourings, emulsifiers (sunflower lecithin, e471), exhausted vanilla bean pieces, stabilisers (e412, e410, e407), salt, colour (e160a)			"Eau, sucre, beurre de cacao¹, pâte de cacao¹, sirop de glucose, graisse de coco, sirop de glucose-fructose, protéine de pois, arômes, émulsifiants (lécithine, E471), gousses de vanille épuisées broyées, stabilisants (E407, E410, E412), sel, colorant (E160a). Peut contenir du lait, du soja et de l'amande. ¹Certifié Rainforest Alliance™."					"Woda, cukier, tłuszcz kakaowy, miazga kakaowa, syrop glukozowy, olej kokosowy, syrop glukozowo-fruktozowy, białka grochu, aromaty, emulgatory (E322, E471), kawałki wanilii, stabilizatory (E412, E410, E407), sól, barwnik (E 160a). Może zawierać śladowe ilości mleka. certyfikowane Rainforest AllianceTM."						"Milk, Soybeans, Fruits à coque"	en:milk,en:soybeans,en:fruits-a-coque		100g	100g	1093	kJ			261	kcal			16	g			11	g			27	g			22	g					1.3	g			0.08	g			0.032	g					1093	kJ																																																								en:wrapper	en:plastic					en:film																"À conserver entre -25°C et -18°C"	"pret à consommer."		d	Magnum Relation Consommateurs, Unilever France, 20 rue des Deux Gares 92842 Rueil-Malmaison Cedex	https://www.magnumicecream.com/uk/products/icecreamsticks/magnum-vegan-classic-3-x-90ml.html	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	17	b	79		39509	-5	-11	1	10								3011780500106	10000215	Crèmes Glacées/Desserts Glacés (Surgelé)	true	2023-03-13T13:29:04+01:00	UNILEVER FRANCE GMS	CU PIRD Magnum Vegan Classic 90ml OOH	2023-03-13T13:29:04+01:00	App - yuka, Apps, Producers, Producer - unilever-france-gms, App - Horizon, App - InFood, App - Open Food Facts, Database - Equadis, Database - GDSN, Databases
54492653		fr					Powerade Ice Storm	Powerade Ice Storm		Powerade goût ice storm							"Powerade Ледяная буря"					Isotonic drink	Bebida refrescante aromatizada, con azúcar y edulcorantes		boisson hydratante diététique de l'effort isotonique aromatisée, avec sucres et édulcorants								"Напиток изотонический"		500 ml	250ml	Plastique, Bouteille, en:hdpe-cap, en:pet-bottle, Bouchon en plastique, Green dot	en:plastic,en:bottle,en:hdpe-cap,en:pet-bottle,fr:bouchon-en-plastique,fr:green-dot	Coca-Cola	coca-cola		Boissons, Boissons édulcorées, Boissons light, Boissons énergisantes, Boisson diététique pour le sport, Boisson énergisante sucrée	en:beverages,en:artificially-sweetened-beverages,en:diet-beverages,en:energy-drinks,en:dietary-drink-for-sport,en:energy-drink-with-sugar	Point Vert, Avec édulcorants, Triman	en:green-dot,en:with-sweeteners,fr:triman	Biélorussie, France, Hongrie, Russie, Espagne, Suisse, Royaume-Uni	en:belarus,en:france,en:hungary,en:russia,en:spain,en:switzerland,en:united-kingdom	Décathlon,Magasins U,Mercadona, carrefour.fr	decathlon,magasins-u,mercadona,carrefour-fr	0													Wasser, Dextrose, Fruktose, Säuerungsmittel Zitronensäure, Mineralsalz Natriumchlorid, Säureregulatoren Magnesiumchlorid, Calciumchlorid, Kaliumphosphat und Kaliumcitrat, Aromen, Stabilisatoren E 414 und E 445, Süssungsmittel Sucralose und Acesulfam-K, Farbstoff E 133.	water, glucose, acidifier: citric acid, acidifiers: sodium citrate, potassium citrate, stabilizers: gum arabic, glyceric wood resin esters, sweeteners: aspartame, acesulfame-k, aromas, dye: bright blue (e133), vitamin b6,	Agua, azúcar, correctores de acidez (ácido cítrico, citrato sódico), estabilizantes (E414, E445), aromas, edulcorantes (E950, E955), colorante (E133).		Eau ;  glucose ;  acidifiant : acide citrique ;  correcteurs d'acidité : citrate de sodium, citrate de potassium ;  fructose ;  stabilisants : gomme arabique, esters glycériques de résine de bois ;  édulcorants : aspartame, acésulfame-K ;   arômes ;  colorant : bleu brillant ;  vitamine B6.														100g	100g	93	kJ			22	kcal			0	g			0	g			5	g			5	g					0	g			0.13	g			0.052	g					93	kJ																																																							1	en:bottle-cap	en:hdpe-2-high-density-polyethylene	en:recycle		2.15	1	en:bottle	en:pet-1-polyethylene-terephthalate	en:recycle		31.49																	https://www.cocacolaespana.es/bebidas/powerade	en:sweetened-beverages	en:beverages,en:sweetened-beverages	4	en:4-ultra-processed-food-and-drink-products	d	8	not-applicable																							Database - FoodRepo / openfood.ch, Databases, App - yuka, Apps, App - InFood, App - Open Food Facts, App - Horizon, App - smoothie-openfoodfacts
5010525223612		en					plant based morri ice cream																																							United Kingdom	en:united-kingdom			0														"energy no artificial colours or flavours fat p lig plant-based salted caramel ice cream with salted caramel sauce salted caramel brownie-licious 500ml and brownie pieces. ingredients water, glucose syrup, sugar, coconut oil, chocolate brownie pieces (4%) (brown sugar, niacin, thiamin), water, fat-reduced cocoa powder, wheat flour (wheat flour, calcium carbonate, iron, (sodium carbonates)), caramel flavoured sauce rapeseed oil, flavouring, salt, raising agent (4%) (coconut milk, sugar, dark brown sugar, flavouring), maltodextrin, inulin, hydrolysed pea water, cornflour, sea salt, gelling agent (pectins), protein, sea salt, stabilisers (guar gum, locust bean gum, sodium alginate), emulsifier (mono - and diglycerides of fatty acids), caramelised sugar syrup, flavouring. allergy advice for allergens, including cereals containing gluten, see ingredients in bold. how to store keep frozen. keep frozen. stored in food freezer frozen food compartment **** * should be - 18°c or colder once thawed, do not refreeze for best before end see base of tub ★ use within until best before end date"												Gluten	en:gluten				100g	100g																																																																																																																																4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0																App - InFood, Apps
5060081115135		en					Kefir ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					142	kcal			3	g			2.4	g			24	g			23	g					3.4	g													142	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5000129300628		en					GRO Plant-based eating																																GRO, Co-op	gro,co-op		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Chocolate ice cream tubs	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs,en:chocolate-ice-cream-tubs	Vegetarian, Vegan	en:vegetarian,en:vegan	United Kingdom	en:united-kingdom	Co-op	co-op	0																															100g	100g					183	kcal			4.1	g			3.3	g			29	g			14	g			1.9	g	1.8	g													183	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown			b	67	1	39509	-5	-15	1	0																App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts
8711327374188		en					Ben & Jerry's sofa so good together																												465 ml				Ben & Jerry's	ben-jerry-s		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Luxury ice cream in a cup	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:luxury-ice-cream-in-a-cup	Fair trade, Max Havelaar	en:fair-trade,en:max-havelaar	United Kingdom	en:united-kingdom			0																															100g	100g					262	kcal			14	g			8.5	g			31	g			27	g					4.1	g			0.44	g			0.176	g					262	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	d	17	b	67	1	39521	-5	-15	1	0																App - yuka, Apps, App - Horizon
4088600007366		en					Real Dairy Ice Cream																												1L		Pp-lid, Pp-pot	en:pp-lid,en:pp-pot	Giannis	giannis						United Kingdom	en:united-kingdom			0																															100g	100g					191	kcal			7.6	g			4.7	g			27	g			24	g			0.5	g	3.3	g			0.16	g			0.064	g					191	kcal																																																								en:pot	en:pp-5-polypropylene					en:lid	en:pp-5-polypropylene																								unknown			unknown				-5	-9	0	0																App - yuka, Apps, App - Horizon
8711327434608		en					Greek Yoghurt Ice Cream X 4																														Card-box, Mixed plastic film-wrapper	en:card-box,en:mixed-plastic-film-wrapper	Guuud	guuud						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:wrapper	en:plastic					en:box																									unknown			unknown				-5	-15	1	0																App - Horizon, Apps
5000382115007		en					ice cream soda																																							United Kingdom	en:united-kingdom			0																															100g	100g					1	kcal			0	g			0	g			0	g			0	g			0	g	0	g													1	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
8711327377998		en					Carte D'Or															Dark chocolate ice cream with dark chocolate pieces													1000ml		Pp-lid, Pp-tub	en:pp-lid,en:pp-tub	Carte d'Or	carte-d-or		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Chocolate ice cream tubs	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs,en:chocolate-ice-cream-tubs	Green Dot, Rainforest Alliance	en:green-dot,en:rainforest-alliance	United Kingdom	en:united-kingdom			0		United Kingdom	en:united-kingdom											"reconstituted skimmed milk, sugar, glucose-fructose syrup, coconut oil, fat-reduced cocoa powder¹, cocoa mass¹, whey protein (milk), glucose syrup, emulsifiers (mono - and diglycerides of fatty acids, ammonium phosphatides), stabilisers (guar gum, locust bean gum, carrageenan), ¹rainforest alliance certified™"												Milk	en:milk				100g	100g	826	kJ			197	kcal			8.6	g			7.1	g			25	g			20	g					4	g			0.13	g			0.052	g					826	kJ																																																								en:lid	en:pp-5-polypropylene					en:film						en:unknown															https://www.tesco.com/groceries/en-GB/products/301810399	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	13	a	89		39509	5	-13	0	10																App - yuka, Apps, App - Horizon, App - InFood
4056489595212		en					Belgian Chocolate Ice cream																																Lidl	lidl						United Kingdom	en:united-kingdom			0																															100g	100g					293	kcal			18.8	g			12	g			25.6	g			22.4	g			0.5	g	5	g			0.15	g			0.06	g					293	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5052910707482		en					Toffee & vanilla cones																												4 x 110 ml	110ml			Tesco	tesco		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream cones	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-cones	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	Tesco	tesco	0														Partially Reconstituted Skimmed Milk Concentrate, Toffee Flavour Sauce (16%) [Sugar, Salted Butter (Milk), Glucose Syrup, Water, Skimmed Milk Concentrate, Invert Sugar Syrup, Skimmed Milk Powder, Dark Muscovado Sugar, Cornflour, Emulsifier (Mono - and Diglycerides of Fatty Acids), Caramelised Sugar Syrup, Gelling Agent (Pectin)], Sugar, Wheat Flour, Vegetable Oil (Coconut Oil, Sunflower Oil, Rapeseed Oil), Glucose Syrup, Toffee Pieces (2%) [Sugar, Vegetable Oil (Palm Oil, Palm Stearin, Shea Kernel Oil), Glucose Syrup, Skimmed Milk, Water, Cornflour, Stabiliser (Powdered Cellulose), Salt, Emulsifier (Sunflower Lecithin)], Fat Reduced Cocoa Powder, Emulsifiers (Soya Lecithin, Mono - and Diglycerides of Fatty Acids), Whey Powder (Milk), Flavouring, Caramelised Sugar Syrup, Stabilisers (Guar Gum, Locust Bean Gum), Salt.												Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				100g	100g	1223	kJ			292	kcal			12.9	g			10.6	g			40.1	g			23.6	g			1	g	3.3	g			0.2	g			0.08	g					1223	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	17	c	57	1	39509	-5	-15	1	0	-10															App - Open Food Facts, Apps
5000159541312		en					Snickers Ice Cream																													45g			SNICKERS	snickers		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			United Kingdom	en:united-kingdom			0														Skimmed milk (15%), sugar, glucose syrup, cream (from milk), peanuts, sweetened condensed skimmed milk, water, coconut fat, cocoa butter, palm fat, cocoa mass, skimmed milk powder, milk fat, lactose, whey permeate (from milk), emulsifiers (soya lecithin, E471), fat reduced cocoa, stabilisers (E407, E410, E412), salt, vanilla extract, natural flavouring												Milk, Peanuts, Soybeans	en:milk,en:peanuts,en:soybeans	Nuts	en:nuts		100g	100g					341	kcal			20	g			9.4	g			34	g			25	g			2.22222222222222	g	5.9	g			0.24	g			0.096	g					341	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	17	c	57	1	39509	-5	-15	1	0	-10															App - Yuka, Apps, App - Open Food Facts
8711327434981	MAGNUM VEGAN SEASALT Bâtonnets de Glace 270 ML	en			Vegan sea salt caramel	Vegan sea salt caramel	Vegan Sea Salt Caramel		Vegan sea salt caramel	Vegan Sea Salt Caramel								Vegan sea salt caramel	Magn vegan slt cara 3mp	Vegansk karamellis med havsalt og chokoladeovertræk	Karamellspeiseeis auf pflanzlicher Basis mit Meersalz und Schokoladenkuvertüre	Vegan sea salt caramel ice cream and chocolate couverture		Vegaanista karamellijäätelöä merisuolalla ja suklaakuorrutetta	Glace végétale caramel salé aromatisée enrobée de chocolat de couverture									Vegansk kolaglass mad havssalt och chokladöverdrag	213 g	71g	Film, Boîte, Boîte en carton, Green dot, Papier	en:film,en:boite,en:boite-en-carton,en:green-dot,en:papier	Magnum,Unilever	magnum,unilever		Plant-based foods and beverages, Dairy substitutes, Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars, Plant-based ice creams, Plant-based ice cream bars	en:plant-based-foods-and-beverages,en:dairy-substitutes,en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars,en:plant-based-ice-creams,en:plant-based-ice-cream-bars	Vegetarian, Vegan, European Vegetarian Union, European Vegetarian Union Vegan, Green Dot, Rainforest Alliance, Triman	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:green-dot,en:rainforest-alliance,en:triman	Australia, France, Germany, United Kingdom	en:australia,en:france,en:germany,en:united-kingdom	Kaufland,Rewe,Woolworths,Coles	kaufland,rewe,woolworths,coles	0						Italie						Vand, sukker, kakaosmør, kakaomasse, glukosesirup, kokosolie, glukose-fruktosesirup, karamelliseret sukkersirup 4%, ærteprotein, emulgatorer (solsikkelecithin, E471), havsalt 0,25%, stabilisatorer (E412, E410), aroma.	Wasser, Zucker, Kakaobutter, Kakaomasse, Glukosesirup, Kokosfett, Glukose-Fruktose-Sirup, karamellisierter Zuckersirup 4%, Erbsenprotein, Emulgatoren (Lecithine, E471), Meersalz 0,25%, Stabilisatoren (E412, E410), Aroma.	water, sugar, cocoa butter, cocoa mass, glucose syrup, coconut oil, glucose-fructose syrup, caramelised sugar syrup 4%, pea protein, emulsifiers (sunflower lecithins, e471), sea salt 0,25%, stabilisers (e412, e410), flavouring,		Vesi, sokeri, kaakaovoi, kaakaomassa, glukoosisiirappi, kookosõljy, glukoosi-fruktoosisirappi, karamellisoitu sokerisiirappi 4%, hemeproteiini, emulgointiaineet (auringonkukkalesitini, E471), merisuola 0,25%, stabilointiaineet (E412, E410), aromi.	Eau, sucre, beurre de cacao, pâte de cacao, sirop de glucose, huile de coco, sirop de glucose-fructose, sirop de sucre caramélisé 4%, protéines de pois, émulsifiants (lécithine de tournesol, E471), sel 0,25%, stabilisants (E412, E410), arômes naturels.								Vatten, socker, kakaosmör, kakaomassa, glukossirap, kokosolja, glukos-fruktossirap, karamelliserad sockersirap 4%, ärtprotein, emulgeringsmedel (solroslecitin, E471), havssalt 0,25%, stabiliseringsmedel (E412, E410), arom.			Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans		100g	100g	1044	kJ			250	kcal			15	g			9.8	g			27	g			22	g					1.3	g			0.08	g			0.032	g					1044	kJ																																																								en:container						en:film																"À conserver à -18°C."	Pour une dégustation encore plus onctueuse de votre crème glacée, sortez-le quelques minutes avant de servir.			Magnum Relation Consommateurs, Unilever France, 20 rue des Deux Gares 92842 Rueil-Malmaison Cedex	https://www.magnumicecream.com/uk/products/icecreamsticks/magnum-vegan-sea-salt-caramel-ice-cream-3-x-90ml.html	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	16	a	81		39509	-5	-11	0	10								3011780500106	10000215	Crèmes Glacées/Desserts Glacés (Surgelé)	true	2023-02-18T05:41:08+01:00	UNILEVER FRANCE GMS	MAGNUM VEGAN SEASALT Bâtonnets de Glace 270 ML	2023-02-18T05:41:08+01:00	App - yuka, Apps, Database - Equadis, Database - GDSN, Databases, Producers, Producer - unilever-france-gms, App - Horizon, App - InFood, App - Open Food Facts
